movie_id,Action & Adventure,Anime Features,Children & Family Movies,Classic Movies,Comedies,Cult Movies,Documentaries,Dramas,Faith & Spirituality,Horror Movies,Independent Movies,International Movies,LGBTQ Movies,Music & Musicals,Romantic Movies,Sci-Fi & Fantasy,Sports Movies,Stand-Up Comedy,Thrillers,Movies
1875,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1876,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1877,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1878,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1879,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1880,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1881,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1882,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1883,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1884,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1885,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1886,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
1887,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1888,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1889,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1890,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1891,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1892,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1893,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
1894,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1895,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1896,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1897,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1898,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1899,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1901,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1902,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1903,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1904,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1905,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1906,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1907,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1908,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1909,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1910,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1911,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
1912,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1913,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1914,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1915,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1916,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1917,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1918,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1919,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1920,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1921,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1922,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
